seguridad.fecha_hecho;seguridad.cantidad;seguridad.latitud;seguridad.longitud;seguridad.sexo;seguridad.edad;seguridad.estado_civil;seguridad.grupo_actor;seguridad.actividad_delictiva;seguridad.parentesco;seguridad.ocupacion;seguridad.discapacidad;seguridad.grupo_especial;seguridad.medio_transporte;seguridad.nivel_academico;seguridad.testigo;seguridad.conducta;seguridad.modalidad;seguridad.caracterizacion;seguridad.conducta_especial;seguridad.arma_medio;seguridad.articulo_penal;seguridad.categoria_penal;seguridad.nombre_barrio;seguridad.codigo_barrio;seguridad.codigo_comuna;seguridad.lugar;seguridad.sede_receptora;seguridad.bien;seguridad.categoria_bien;seguridad.grupo_bien;seguridad.modelo;seguridad.color;seguridad.permiso;seguridad.unidad_medida
2013-10-27 00:00:00;1.0;NaN;NaN;Mujer;21;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 60 San Cristobal;SIN DATO 60 SAN CRISTOBAL;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 07:00:00;1.0;NaN;NaN;Mujer;-1;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Colores;#1114;11;Residencia;Comisaría 11 - floresta;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 00:00:00;1.0;NaN;NaN;Mujer;25;Soltero(a);Sin dato;Sin dato;Sin dato;Desempleado;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Frontera;#0204;2;Sin dato;Comisaría santa elena;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 00:00:00;1.0;NaN;NaN;Mujer;43;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 60 San Cristobal;SIN DATO 60 SAN CRISTOBAL;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 00:00:00;1.0;6.30024600000;-75.55005700000;Mujer;28;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Arma cortopunzante;Sin dato;Sin dato;La Francia;#0205;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 00:00:00;1.0;6.29509900000;-75.55799100000;Mujer;25;Soltero(a);Sin dato;Sin dato;Sin dato;Auxiliar de aseo;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa Niza;#0208;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 21:00:00;1.0;6.26771900000;-75.55247600000;Mujer;27;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Cajero;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Pomar;#0306;3;Residencia;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 03:00:00;1.0;6.22906500000;-75.56454600000;Mujer;30;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Asomadera No.1;#0914;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 10:00:00;1.0;6.29967600000;-75.54591000000;Hombre;34;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santo Domingo Savio No.1;#0101;1;Residencia;Comisaría 1 - comuna uno;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 05:00:00;1.0;6.26196000000;-75.54844900000;Mujer;60;Viudo(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Manrique Oriental;#0308;3;Residencia;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 07:00:00;1.0;6.21833900000;-75.56708300000;Hombre;30;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Castropol;#1404;14;Residencia;Comisaría 14 - poblado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 23:00:00;1.0;6.27581500000;-75.60594800000;Hombre;71;Casado(a);Sin dato;Sin dato;Sin dato;Pensionado/jubilado;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Blanquizal;#1302;13;Residencia;Comisaría 13 - san javier;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 20:00:00;1.0;6.24267000000;-75.54465500000;Mujer;75;Viudo(a);Sin dato;Sin dato;Sin dato;Pensionado/jubilado;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Pinal;#0810;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 20:00:00;1.0;6.24267000000;-75.54465500000;Hombre;42;Soltero(a);Sin dato;Sin dato;Sin dato;Desempleado;Sin dato;Sin dato;Sin dato;Sin dato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Pinal;#0810;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-27 03:00:00;1.0;6.24127400000;-75.56087300000;Mujer;34;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Salvador;#0912;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-28 20:00:00;1.0;NaN;NaN;Hombre;33;Soltero(a);Sin dato;Sin dato;Sin dato;Auxiliar;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.1;#0410;4;Residencia;Comisaría 4 - campo valdés;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-28 11:00:00;1.0;6.23304500000;-75.54139800000;Mujer;50;Divorciado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Alejandro Echavarría;#0905;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-28 07:00:00;1.0;6.22447700000;-75.60525800000;Mujer;57;Soltero(a);Sin dato;Sin dato;Sin dato;Estilista/peluquero;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Altavista;#1613;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-28 12:00:00;1.0;6.24553800000;-75.55601700000;Mujer;62;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Barrio Caycedo;#0906;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-28 20:00:00;1.0;6.21418200000;-75.60113700000;Mujer;48;Casado(a);Sin dato;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Rincón;#1610;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-28 19:00:00;1.0;6.27540400000;-75.61852200000;Hombre;25;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santa Margarita;#0720;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-28 10:00:00;1.0;6.25571900000;-75.55784900000;Mujer;44;Casado(a);Sin dato;Sin dato;Sin dato;Estilista/peluquero;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Miguel;#0803;8;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-29 13:00:00;1.0;6.27290700000;-75.61081400000;Mujer;26;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Olaya Herrera;#0722;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-29 19:00:00;1.0;6.27208300000;-75.55563900000;Mujer;68;Viudo(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.1;#0410;4;Residencia;Comisaría de apoyo;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-29 19:00:00;1.0;6.27208300000;-75.55563900000;Mujer;74;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.1;#0410;4;Residencia;Comisaría de apoyo;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-29 19:00:00;1.0;6.29468300000;-75.53981400000;Mujer;29;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Avanzada;#0111;1;Residencia;Comisaría 1 - comuna uno;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-29 23:00:00;1.0;6.24383400000;-75.55386600000;Hombre;47;Viudo(a);Sin dato;Sin dato;Sin dato;Desempleado;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sucre;#0809;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-29 23:00:00;1.0;6.24383400000;-75.55386600000;Hombre;33;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sucre;#0809;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-29 22:00:00;1.0;6.30281000000;-75.57731000000;Mujer;45;Casado(a);Sin dato;Sin dato;Sin dato;Pensionado/jubilado;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Doce de Octubre No.2;#0603;6;Residencia;Comisaría 6 - 12 de octubre;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-30 00:00:00;1.0;6.30643700000;-75.55092800000;Mujer;52;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Playón de los Comuneros;#0202;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-30 04:00:00;1.0;6.22513700000;-75.58650800000;Mujer;22;Soltero(a);Sin dato;Sin dato;Sin dato;Auxiliar;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Trinidad;#1503;15;Residencia;Comisaría 15 - guayabal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-30 00:00:00;1.0;6.30406200000;-75.54448200000;Mujer;23;Soltero(a);Sin dato;Sin dato;Sin dato;Arquitecto;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Arma cortopunzante;Sin dato;Sin dato;La Isla;#0201;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-30 13:00:00;1.0;6.23937900000;-75.55697500000;Mujer;19;Soltero(a);Sin dato;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Buenos Aires;#0907;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-30 00:00:00;1.0;6.29442100000;-75.55883600000;Mujer;52;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santa Cruz;#0210;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-31 00:00:00;1.0;NaN;NaN;Mujer;75;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Moscú No.1;#0209;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-31 11:00:00;1.0;6.28226500000;-75.55507200000;Mujer;51;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Piñuela;#0412;4;Residencia;Comisaría 4 - campo valdés;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-31 00:00:00;1.0;6.30010300000;-75.58075800000;Mujer;57;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Doce de Octubre No.2;#0603;6;Residencia;Comisaría 6 - 12 de octubre;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-31 21:00:00;1.0;6.22469400000;-75.59598000000;Mujer;95;Viudo(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Bernardo;#1605;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-31 21:00:00;1.0;6.25339400000;-75.61033000000;Mujer;37;Divorciado(a);Sin dato;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Danubio;#1207;12;Residencia;Comisaría 12 - santa mónica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-10-31 00:00:00;1.0;6.29555300000;-75.55148400000;Mujer;33;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa del Socorro;#0207;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-01 20:00:00;1.0;NaN;NaN;Mujer;38;Soltero(a);Sin dato;Sin dato;Sin dato;Médico;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Joaquín;#1104;11;Residencia;Comisaría de apoyo;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-01 22:00:00;1.0;NaN;NaN;Mujer;27;Soltero(a);Sin dato;Sin dato;Sin dato;Empleada doméstica;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santo Domingo Savio No.1;#0101;1;Residencia;Inspección 1 - v. Guadalupe;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-01 21:00:00;1.0;6.18314500000;-75.65147600000;Mujer;46;Casado(a);Sin dato;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Antonio de Prado;#AUC2;80;Puesto de trabajo;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-02 21:00:00;1.0;NaN;NaN;Mujer;30;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Objeto contundente;Sin dato;Sin dato;Altavista;#1613;16;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-02 00:00:00;1.0;NaN;NaN;Mujer;38;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 80 San Antonio de Prado;SIN DATO 80 SAN ANTONIO DE PRADO;80;Sin dato;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-02 20:00:00;1.0;6.20582500000;-75.58503100000;Mujer;36;Casado(a);Sin dato;Sin dato;Sin dato;Estilista/peluquero;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cristo Rey;#1509;15;Residencia;Comisaría 15 - guayabal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-03 00:00:00;1.0;NaN;NaN;Mujer;43;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Residencia;Comisaría 12 - santa mónica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-03 07:00:00;1.0;6.23461100000;-75.62632500000;Mujer;41;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Pablo A.V.;#7004;70;Residencia;Comisaría altavista;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-04 23:00:00;1.0;6.21802600000;-75.59472100000;Mujer;42;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Diego Echavarría;#1607;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-04 20:00:00;1.0;6.23399100000;-75.61396500000;Mujer;48;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Violetas;#1616;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-05 00:00:00;1.0;6.27630400000;-75.63645400000;Mujer;29;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Cristóbal;#AUC1;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-05 08:00:00;1.0;6.24320800000;-75.55138000000;Mujer;23;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sucre;#0809;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-05 21:00:00;1.0;6.27927900000;-75.59058500000;Hombre;14;Soltero(a);Sin dato;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa Flora;#0715;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-05 03:00:00;1.0;6.26311100000;-75.54729700000;Hombre;59;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Manrique Oriental;#0308;3;Residencia;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-05 21:00:00;1.0;6.27927900000;-75.59058500000;Mujer;46;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa Flora;#0715;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-06 07:00:00;1.0;6.21202800000;-75.55286500000;Mujer;40;Casado(a);Sin dato;Sin dato;Sin dato;Médico;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Altos del Poblado;#1408;14;Residencia;Comisaría 14 - poblado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-06 12:00:00;1.0;6.18292500000;-75.65034300000;Mujer;42;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Antonio de Prado;#AUC2;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-07 07:00:00;1.0;6.21387000000;-75.60111500000;Mujer;72;Viudo(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Rincón;#1610;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-11 12:00:00;1.0;6.17938600000;-75.64867000000;Mujer;41;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Antonio de Prado;#AUC2;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2013-11-11 09:00:00;1.0;6.24412200000;-75.55319300000;Mujer;45;Soltero(a);Sin dato;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sucre;#0809;8;Residencia;Comisaría 10 - centro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
